shapechoice1,colorchoice1,shapechoice2,colorchoice2,shapecue,colorcue,choicelocation,subject,datetime
7,7,3,3,7,7,1,Wooster,2022-09-27_11-33-37
12,12,5,5,5,5,2,Wooster,2022-09-27_11-33-37
1,1,5,5,5,5,2,Wooster,2022-09-27_11-33-37
11,11,9,9,11,11,1,Wooster,2022-09-27_11-33-37
4,5,9,4,4,4,1,Wooster,2022-09-27_11-33-37
9,4,5,9,9,9,1,Wooster,2022-09-27_11-33-37
7,7,9,9,9,9,2,Wooster,2022-09-27_11-33-37
1,1,8,8,1,1,1,Wooster,2022-09-27_11-33-37
10,10,8,8,10,10,1,Wooster,2022-09-27_11-33-37
14,14,10,10,10,10,2,Wooster,2022-09-27_11-33-37
9,9,13,13,13,13,2,Wooster,2022-09-27_11-33-37
13,13,3,3,13,13,1,Wooster,2022-09-27_11-33-37
2,2,5,5,5,5,2,Wooster,2022-09-27_11-33-37
3,10,10,7,10,10,2,Wooster,2022-09-27_11-33-37
4,4,2,2,2,2,2,Wooster,2022-09-27_11-33-37
7,7,3,3,7,7,1,Wooster,2022-09-27_11-33-37
10,7,12,10,10,10,1,Wooster,2022-09-27_11-33-37
4,4,8,8,8,8,2,Wooster,2022-09-27_11-33-37
10,10,7,7,10,10,1,Wooster,2022-09-27_11-33-37
3,3,11,11,3,3,1,Wooster,2022-09-27_11-33-37
2,2,14,14,2,2,1,Wooster,2022-09-27_11-33-37
3,3,12,12,12,12,2,Wooster,2022-09-27_11-33-37
5,5,10,10,10,10,2,Wooster,2022-09-27_11-33-37
10,10,14,14,14,14,2,Wooster,2022-09-27_11-33-37
7,7,6,6,7,7,1,Wooster,2022-09-27_11-33-37
3,5,7,3,3,3,1,Wooster,2022-09-27_11-33-37
8,8,10,10,8,8,1,Wooster,2022-09-27_11-33-37
1,1,10,10,10,10,2,Wooster,2022-09-27_11-33-37
13,13,11,11,13,13,1,Wooster,2022-09-27_11-33-37
7,7,12,12,12,12,2,Wooster,2022-09-27_11-33-37
12,7,7,8,7,7,2,Wooster,2022-09-27_11-33-37
13,13,11,11,13,13,1,Wooster,2022-09-27_11-33-37
4,4,10,10,10,10,2,Wooster,2022-09-27_11-33-37
10,10,8,8,10,10,1,Wooster,2022-09-27_11-33-37
2,2,5,5,2,2,1,Wooster,2022-09-27_11-33-37
13,4,12,13,13,13,1,Wooster,2022-09-27_11-33-37
14,14,10,10,10,10,2,Wooster,2022-09-27_11-33-37
5,9,11,5,5,5,1,Wooster,2022-09-27_11-33-37
11,7,7,14,7,7,1,Wooster,2022-09-27_11-33-37
3,3,5,5,5,5,2,Wooster,2022-09-27_11-33-37
3,3,13,13,3,3,1,Wooster,2022-09-27_11-33-37
6,6,2,2,2,2,2,Wooster,2022-09-27_11-33-37
8,8,14,14,8,8,1,Wooster,2022-09-27_11-33-37
14,14,10,10,14,14,1,Wooster,2022-09-27_11-33-37
4,4,2,2,4,4,1,Wooster,2022-09-27_11-33-37
12,12,3,3,12,12,1,Wooster,2022-09-27_11-33-37
7,4,4,7,4,4,2,Wooster,2022-09-27_11-33-37
8,8,1,1,1,1,2,Wooster,2022-09-27_11-33-37
10,10,5,5,10,10,1,Wooster,2022-09-27_11-33-37
5,5,9,9,9,9,2,Wooster,2022-09-27_11-33-37
13,7,7,4,7,7,1,Wooster,2022-09-27_11-33-37
5,2,2,8,2,2,2,Wooster,2022-09-27_11-33-37
4,4,9,9,9,9,2,Wooster,2022-09-27_11-33-37
1,1,14,14,14,14,2,Wooster,2022-09-27_11-33-37
12,12,2,2,12,12,1,Wooster,2022-09-27_11-33-37
6,5,9,6,6,6,1,Wooster,2022-09-27_11-33-37
12,12,7,7,12,12,1,Wooster,2022-09-27_11-33-37
6,6,14,14,6,6,1,Wooster,2022-09-27_11-33-37
2,2,13,13,13,13,2,Wooster,2022-09-27_11-33-37
7,7,6,6,7,7,1,Wooster,2022-09-27_11-33-37
8,8,5,5,5,5,2,Wooster,2022-09-27_11-33-37
7,7,5,5,7,7,1,Wooster,2022-09-27_11-33-37
12,12,3,3,3,3,2,Wooster,2022-09-27_11-33-37
3,3,14,14,14,14,2,Wooster,2022-09-27_11-33-37
8,6,6,7,6,6,2,Wooster,2022-09-27_11-33-37
2,2,13,13,2,2,1,Wooster,2022-09-27_11-33-37
1,3,11,1,1,1,1,Wooster,2022-09-27_11-33-37
9,9,13,13,9,9,1,Wooster,2022-09-27_11-33-37
1,1,10,10,10,10,2,Wooster,2022-09-27_11-33-37
7,7,10,10,10,10,2,Wooster,2022-09-27_11-33-37
14,3,3,7,3,3,2,Wooster,2022-09-27_11-33-37
10,10,12,12,12,12,2,Wooster,2022-09-27_11-33-37
10,14,11,10,10,10,1,Wooster,2022-09-27_11-33-37
4,4,1,1,4,4,1,Wooster,2022-09-27_11-33-37
13,13,2,2,13,13,1,Wooster,2022-09-27_11-33-37
3,3,11,11,3,3,1,Wooster,2022-09-27_11-33-37
9,9,3,3,9,9,1,Wooster,2022-09-27_11-33-37
7,7,9,9,9,9,2,Wooster,2022-09-27_11-33-37
6,5,8,6,6,6,1,Wooster,2022-09-27_11-33-37
4,4,12,12,12,12,2,Wooster,2022-09-27_11-33-37
5,5,11,11,11,11,2,Wooster,2022-09-27_11-33-37
2,2,3,3,3,3,2,Wooster,2022-09-27_11-33-37
11,6,6,14,6,6,2,Wooster,2022-09-27_11-33-37
2,2,14,14,14,14,2,Wooster,2022-09-27_11-33-37
5,5,11,11,11,11,2,Wooster,2022-09-27_11-33-37
1,7,7,3,7,7,1,Wooster,2022-09-27_11-33-37
14,14,10,10,14,14,1,Wooster,2022-09-27_11-33-37
2,2,13,13,13,13,2,Wooster,2022-09-27_11-33-37
11,11,8,8,11,11,1,Wooster,2022-09-27_11-33-37
10,10,9,9,10,10,1,Wooster,2022-09-27_11-33-37
9,9,12,12,9,9,1,Wooster,2022-09-27_11-33-37
10,10,7,7,10,10,1,Wooster,2022-09-27_11-33-37
4,4,11,11,4,4,1,Wooster,2022-09-27_11-33-37
4,4,10,10,4,4,1,Wooster,2022-09-27_11-33-37
8,8,10,10,8,8,1,Wooster,2022-09-27_11-33-37
2,2,8,8,2,2,1,Wooster,2022-09-27_11-33-37
1,1,8,8,1,1,1,Wooster,2022-09-27_11-33-37
10,10,13,13,13,13,2,Wooster,2022-09-27_11-33-37
13,13,9,9,13,13,1,Wooster,2022-09-27_11-33-37
9,11,8,9,9,9,1,Wooster,2022-09-27_11-33-37
8,8,13,13,8,8,1,Wooster,2022-09-27_11-33-37
5,3,14,5,5,5,1,Wooster,2022-09-27_11-33-37
11,11,1,1,11,11,1,Wooster,2022-09-27_11-33-37
2,10,5,2,2,2,1,Wooster,2022-09-27_11-33-37
12,12,11,11,12,12,1,Wooster,2022-09-27_11-33-37
11,11,9,9,9,9,2,Wooster,2022-09-27_11-33-37
3,5,9,3,3,3,1,Wooster,2022-09-27_11-33-37
9,9,14,14,14,14,2,Wooster,2022-09-27_11-33-37
7,7,11,11,11,11,2,Wooster,2022-09-27_11-33-37
14,14,3,3,14,14,1,Wooster,2022-09-27_11-33-37
10,10,6,6,6,6,2,Wooster,2022-09-27_11-33-37
9,6,5,9,9,9,1,Wooster,2022-09-27_11-33-37
12,12,14,14,12,12,1,Wooster,2022-09-27_11-33-37
9,9,10,10,9,9,1,Wooster,2022-09-27_11-33-37
7,7,11,11,11,11,2,Wooster,2022-09-27_11-33-37
3,6,2,3,3,3,1,Wooster,2022-09-27_11-33-37
7,7,5,5,7,7,1,Wooster,2022-09-27_11-33-37
6,6,11,11,11,11,2,Wooster,2022-09-27_11-33-37
7,7,14,14,7,7,1,Wooster,2022-09-27_11-33-37
9,13,13,7,13,13,2,Wooster,2022-09-27_11-33-37
2,2,4,4,2,2,1,Wooster,2022-09-27_11-33-37
2,2,8,8,2,2,1,Wooster,2022-09-27_11-33-37
11,11,2,2,2,2,2,Wooster,2022-09-27_11-33-37
8,8,6,6,8,8,1,Wooster,2022-09-27_11-33-37
9,9,13,13,13,13,2,Wooster,2022-09-27_11-33-37
10,10,8,8,8,8,2,Wooster,2022-09-27_11-33-37
14,14,1,1,14,14,1,Wooster,2022-09-27_11-33-37
5,5,14,14,5,5,1,Wooster,2022-09-27_11-33-37
14,13,13,3,13,13,2,Wooster,2022-09-27_11-33-37
7,7,6,6,7,7,1,Wooster,2022-09-27_11-33-37
9,9,6,6,9,9,1,Wooster,2022-09-27_11-33-37
3,3,7,7,7,7,2,Wooster,2022-09-27_11-33-37
6,6,13,13,13,13,2,Wooster,2022-09-27_11-33-37
5,1,1,8,1,1,2,Wooster,2022-09-27_11-33-37
4,4,2,2,4,4,1,Wooster,2022-09-27_11-33-37
10,10,11,11,11,11,2,Wooster,2022-09-27_11-33-37
13,13,10,10,13,13,1,Wooster,2022-09-27_11-33-37
14,2,9,14,14,14,1,Wooster,2022-09-27_11-33-37
14,10,10,7,10,10,2,Wooster,2022-09-27_11-33-37
10,6,13,10,10,10,1,Wooster,2022-09-27_11-33-37
2,2,14,14,2,2,1,Wooster,2022-09-27_11-33-37
5,5,7,7,7,7,2,Wooster,2022-09-27_11-33-37
11,11,2,2,11,11,1,Wooster,2022-09-27_11-33-37
14,14,8,8,14,14,1,Wooster,2022-09-27_11-33-37
6,6,11,11,6,6,1,Wooster,2022-09-27_11-33-37
1,3,3,11,3,3,2,Wooster,2022-09-27_11-33-37
7,7,1,1,1,1,2,Wooster,2022-09-27_11-33-37
6,6,11,11,6,6,1,Wooster,2022-09-27_11-33-37
9,9,1,1,9,9,1,Wooster,2022-09-27_11-33-37
11,5,3,11,11,11,1,Wooster,2022-09-27_11-33-37
1,1,4,4,4,4,2,Wooster,2022-09-27_11-33-37
13,13,11,11,11,11,2,Wooster,2022-09-27_11-33-37
14,14,1,1,14,14,1,Wooster,2022-09-27_11-33-37
8,8,3,3,3,3,2,Wooster,2022-09-27_11-33-37
6,10,3,6,6,6,1,Wooster,2022-09-27_11-33-37
3,3,6,6,6,6,2,Wooster,2022-09-27_11-33-37
2,2,13,13,2,2,1,Wooster,2022-09-27_11-33-37
1,1,10,10,10,10,2,Wooster,2022-09-27_11-33-37
11,11,7,7,11,11,1,Wooster,2022-09-27_11-33-37
12,12,13,13,13,13,2,Wooster,2022-09-27_11-33-37
14,14,12,12,14,14,1,Wooster,2022-09-27_11-33-37
10,10,14,14,14,14,2,Wooster,2022-09-27_11-33-37
13,13,3,3,13,13,1,Wooster,2022-09-27_11-33-37
12,5,13,12,12,12,2,Wooster,2022-09-27_11-33-37
14,12,12,6,12,12,2,Wooster,2022-09-27_11-33-37
8,8,6,6,6,6,2,Wooster,2022-09-27_11-33-37
5,5,11,11,11,11,2,Wooster,2022-09-27_11-33-37
3,4,4,9,4,4,2,Wooster,2022-09-27_11-33-37
10,10,8,8,10,10,1,Wooster,2022-09-27_11-33-37
14,14,12,12,14,14,1,Wooster,2022-09-27_11-33-37
7,7,6,6,7,7,1,Wooster,2022-09-27_11-33-37
3,3,1,1,3,3,1,Wooster,2022-09-27_11-33-37
12,12,2,2,12,12,1,Wooster,2022-09-27_11-33-37
4,4,2,2,4,4,1,Wooster,2022-09-27_11-33-37
14,14,1,1,1,1,2,Wooster,2022-09-27_11-33-37
8,8,13,13,8,8,1,Wooster,2022-09-27_11-33-37
11,11,1,1,11,11,1,Wooster,2022-09-27_11-33-37
8,8,13,13,8,8,1,Wooster,2022-09-27_11-33-37
1,1,5,5,1,1,1,Wooster,2022-09-27_11-33-37
5,5,11,11,5,5,1,Wooster,2022-09-27_11-33-37
10,10,3,3,3,3,2,Wooster,2022-09-27_11-33-37
9,9,14,14,14,14,2,Wooster,2022-09-27_11-33-37
11,11,1,1,11,11,1,Wooster,2022-09-27_11-33-37
5,5,9,9,5,5,1,Wooster,2022-09-27_11-33-37
8,9,11,8,8,8,1,Wooster,2022-09-27_11-33-37
11,12,5,11,11,11,1,Wooster,2022-09-27_11-33-37
9,9,4,4,4,4,2,Wooster,2022-09-27_11-33-37
6,6,10,10,6,6,1,Wooster,2022-09-27_11-33-37
1,1,11,11,1,1,1,Wooster,2022-09-27_11-33-37
4,13,5,4,4,4,1,Wooster,2022-09-27_11-33-37
14,14,1,1,1,1,2,Wooster,2022-09-27_11-33-37
7,7,6,6,7,7,1,Wooster,2022-09-27_11-33-37
13,7,7,5,7,7,2,Wooster,2022-09-27_11-33-37
2,2,1,1,2,2,1,Wooster,2022-09-27_11-33-37
9,9,8,8,9,9,1,Wooster,2022-09-27_11-33-37
4,4,12,12,12,12,2,Wooster,2022-09-27_11-33-37
9,9,11,11,9,9,1,Wooster,2022-09-27_11-33-37
5,5,10,10,5,5,1,Wooster,2022-09-27_11-33-37
12,12,14,14,12,12,1,Wooster,2022-09-27_11-33-37
11,11,10,10,10,10,2,Wooster,2022-09-27_11-33-37
8,8,3,3,8,8,1,Wooster,2022-09-27_11-33-37
8,9,5,8,8,8,1,Wooster,2022-09-27_11-33-37
5,5,9,9,5,5,1,Wooster,2022-09-27_11-33-37
7,7,5,5,5,5,2,Wooster,2022-09-27_11-33-37
10,10,8,8,8,8,2,Wooster,2022-09-27_11-33-37
1,1,3,3,3,3,2,Wooster,2022-09-27_11-33-37
12,12,2,2,12,12,1,Wooster,2022-09-27_11-33-37
12,12,11,11,12,12,1,Wooster,2022-09-27_11-33-37
1,8,7,1,1,1,1,Wooster,2022-09-27_11-33-37
10,10,2,2,2,2,2,Wooster,2022-09-27_11-33-37
1,1,7,7,7,7,2,Wooster,2022-09-27_11-33-37
12,1,5,12,12,12,1,Wooster,2022-09-27_11-33-37
9,9,8,8,8,8,2,Wooster,2022-09-27_11-33-37
10,10,7,7,7,7,2,Wooster,2022-09-27_11-33-37
12,12,1,1,12,12,1,Wooster,2022-09-27_11-33-37
9,9,3,3,9,9,1,Wooster,2022-09-27_11-33-37
2,2,14,14,2,2,1,Wooster,2022-09-27_11-33-37
11,11,10,10,10,10,2,Wooster,2022-09-27_11-33-37
2,2,1,1,2,2,1,Wooster,2022-09-27_11-33-37
9,9,14,14,9,9,1,Wooster,2022-09-27_11-33-37
11,11,6,6,6,6,2,Wooster,2022-09-27_11-33-37
8,1,1,8,8,8,2,Wooster,2022-09-27_11-33-37
5,7,10,5,5,5,1,Wooster,2022-09-27_11-33-37
10,10,7,7,7,7,2,Wooster,2022-09-27_11-33-37
13,13,1,1,1,1,2,Wooster,2022-09-27_11-33-37
13,13,3,3,3,3,2,Wooster,2022-09-27_11-33-37
7,7,10,10,7,7,1,Wooster,2022-09-27_11-33-37
12,12,1,1,12,12,1,Wooster,2022-09-27_11-33-37
2,2,3,3,3,3,2,Wooster,2022-09-27_11-33-37
6,6,11,11,11,11,2,Wooster,2022-09-27_11-33-37
5,7,7,2,7,7,1,Wooster,2022-09-27_11-33-37
13,13,9,9,9,9,2,Wooster,2022-09-27_11-33-37
2,10,10,13,10,10,2,Wooster,2022-09-27_11-33-37
12,12,8,8,8,8,2,Wooster,2022-09-27_11-33-37
14,7,3,14,14,14,1,Wooster,2022-09-27_11-33-37
6,6,5,5,5,5,2,Wooster,2022-09-27_11-33-37
13,13,2,2,13,13,1,Wooster,2022-09-27_11-33-37
2,2,4,4,4,4,2,Wooster,2022-09-27_11-33-37
1,10,10,6,10,10,2,Wooster,2022-09-27_11-33-37
6,6,1,1,1,1,2,Wooster,2022-09-27_11-33-37
12,12,11,11,12,12,1,Wooster,2022-09-27_11-33-37
4,4,10,10,10,10,2,Wooster,2022-09-27_11-33-37
13,9,6,13,13,13,1,Wooster,2022-09-27_11-33-37
10,10,2,2,10,10,1,Wooster,2022-09-27_11-33-37
2,2,13,13,13,13,2,Wooster,2022-09-27_11-33-37
12,12,2,2,2,2,2,Wooster,2022-09-27_11-33-37
10,10,3,3,10,10,1,Wooster,2022-09-27_11-33-37
14,14,7,7,14,14,1,Wooster,2022-09-27_11-33-37
1,1,2,2,1,1,1,Wooster,2022-09-27_11-33-37
5,5,11,11,11,11,2,Wooster,2022-09-27_11-33-37
1,1,4,4,1,1,1,Wooster,2022-09-27_11-33-37
5,10,10,8,10,10,2,Wooster,2022-09-27_11-33-37
7,7,2,2,7,7,1,Wooster,2022-09-27_11-33-37
11,9,9,5,9,9,2,Wooster,2022-09-27_11-33-37
6,6,1,1,1,1,2,Wooster,2022-09-27_11-33-37
2,2,7,7,7,7,2,Wooster,2022-09-27_11-33-37
6,6,14,14,14,14,2,Wooster,2022-09-27_11-33-37
14,12,10,14,14,14,1,Wooster,2022-09-27_11-33-37
13,13,6,6,6,6,2,Wooster,2022-09-27_11-33-37
4,10,2,4,4,4,1,Wooster,2022-09-27_11-33-37
7,7,1,1,1,1,2,Wooster,2022-09-27_11-33-37
11,11,14,14,11,11,1,Wooster,2022-09-27_11-33-37
6,6,4,4,6,6,1,Wooster,2022-09-27_11-33-37
11,11,1,1,1,1,2,Wooster,2022-09-27_11-33-37
13,13,11,11,13,13,1,Wooster,2022-09-27_11-33-37
13,13,2,2,2,2,2,Wooster,2022-09-27_11-33-37
5,4,2,5,5,5,1,Wooster,2022-09-27_11-33-37
10,10,8,8,10,10,1,Wooster,2022-09-27_11-33-37
1,1,14,14,1,1,1,Wooster,2022-09-27_11-33-37
9,9,7,7,9,9,1,Wooster,2022-09-27_11-33-37
11,11,1,1,11,11,1,Wooster,2022-09-27_11-33-37
2,2,9,9,9,9,2,Wooster,2022-09-27_11-33-37
4,4,6,6,6,6,2,Wooster,2022-09-27_11-33-37
9,9,1,1,1,1,2,Wooster,2022-09-27_11-33-37
10,10,5,5,10,10,1,Wooster,2022-09-27_11-33-37
14,12,7,14,14,14,1,Wooster,2022-09-27_11-33-37
3,13,8,3,3,3,1,Wooster,2022-09-27_11-33-37
8,8,7,7,7,7,2,Wooster,2022-09-27_11-33-37
6,10,13,6,6,6,1,Wooster,2022-09-27_11-33-37
5,5,10,10,5,5,1,Wooster,2022-09-27_11-33-37
14,10,10,1,10,10,2,Wooster,2022-09-27_11-33-37
12,12,1,1,12,12,1,Wooster,2022-09-27_11-33-37
1,1,8,8,1,1,1,Wooster,2022-09-27_11-33-37
5,5,7,7,5,5,1,Wooster,2022-09-27_11-33-37
13,1,1,13,13,13,1,Wooster,2022-09-27_11-33-37
14,14,7,7,14,14,1,Wooster,2022-09-27_11-33-37
2,6,6,7,6,6,2,Wooster,2022-09-27_11-33-37
4,4,1,1,4,4,1,Wooster,2022-09-27_11-33-37
10,10,11,11,11,11,2,Wooster,2022-09-27_11-33-37
9,9,5,5,5,5,2,Wooster,2022-09-27_11-33-37
8,8,1,1,8,8,1,Wooster,2022-09-27_11-33-37
1,1,5,5,1,1,1,Wooster,2022-09-27_11-33-37
1,1,3,3,1,1,1,Wooster,2022-09-27_11-33-37
1,1,2,2,1,1,1,Wooster,2022-09-27_11-33-37
13,13,9,9,13,13,1,Wooster,2022-09-27_11-33-37
4,4,2,2,2,2,2,Wooster,2022-09-27_11-33-37
1,1,12,12,12,12,2,Wooster,2022-09-27_11-33-37
1,1,6,6,1,1,1,Wooster,2022-09-27_11-33-37
13,13,8,8,8,8,2,Wooster,2022-09-27_11-33-37
7,7,9,9,9,9,2,Wooster,2022-09-27_11-33-37
6,6,4,4,4,4,2,Wooster,2022-09-27_11-33-37
11,6,9,11,11,11,1,Wooster,2022-09-27_11-33-37
9,11,11,3,11,11,2,Wooster,2022-09-27_11-33-37
2,2,10,10,2,2,1,Wooster,2022-09-27_11-33-37
5,7,7,8,7,7,1,Wooster,2022-09-27_11-33-37
13,13,7,7,7,7,2,Wooster,2022-09-27_11-33-37
1,1,4,4,1,1,1,Wooster,2022-09-27_11-33-37
6,6,11,11,6,6,1,Wooster,2022-09-27_11-33-37
5,5,1,1,5,5,1,Wooster,2022-09-27_11-33-37
2,5,5,9,5,5,2,Wooster,2022-09-27_11-33-37
8,8,7,7,7,7,2,Wooster,2022-09-27_11-33-37
9,9,2,2,9,9,1,Wooster,2022-09-27_11-33-37
4,4,1,1,4,4,1,Wooster,2022-09-27_11-33-37
9,9,13,13,9,9,1,Wooster,2022-09-27_11-33-37
13,13,11,11,13,13,1,Wooster,2022-09-27_11-33-37
11,11,9,9,11,11,1,Wooster,2022-09-27_11-33-37
3,5,4,3,3,3,1,Wooster,2022-09-27_11-33-37
12,5,9,12,12,12,1,Wooster,2022-09-27_11-33-37
11,13,13,2,13,13,1,Wooster,2022-09-27_11-33-37
7,7,14,14,7,7,1,Wooster,2022-09-27_11-33-37
5,5,12,12,5,5,1,Wooster,2022-09-27_11-33-37
14,14,8,8,8,8,2,Wooster,2022-09-27_11-33-37
9,12,12,8,12,12,2,Wooster,2022-09-27_11-33-37
14,14,6,6,6,6,2,Wooster,2022-09-27_11-33-37
3,3,13,13,13,13,2,Wooster,2022-09-27_11-33-37
10,10,6,6,6,6,2,Wooster,2022-09-27_11-33-37
2,2,12,12,12,12,2,Wooster,2022-09-27_11-33-37
5,5,8,8,8,8,2,Wooster,2022-09-27_11-33-37
4,4,5,5,4,4,1,Wooster,2022-09-27_11-33-37
7,7,13,13,7,7,1,Wooster,2022-09-27_11-33-37
7,7,12,12,7,7,1,Wooster,2022-09-27_11-33-37
12,12,10,10,12,12,1,Wooster,2022-09-27_11-33-37
4,4,9,9,9,9,2,Wooster,2022-09-27_11-33-37
1,1,9,9,9,9,2,Wooster,2022-09-27_11-33-37
10,5,14,10,10,10,1,Wooster,2022-09-27_11-33-37
4,5,14,4,4,4,1,Wooster,2022-09-27_11-33-37
11,11,1,1,1,1,2,Wooster,2022-09-27_11-33-37
11,11,12,12,11,11,1,Wooster,2022-09-27_11-33-37
1,1,6,6,1,1,1,Wooster,2022-09-27_11-33-37
1,7,7,4,7,7,1,Wooster,2022-09-27_11-33-37
5,5,8,8,8,8,2,Wooster,2022-09-27_11-33-37
2,2,13,13,2,2,1,Wooster,2022-09-27_11-33-37
4,4,11,11,11,11,2,Wooster,2022-09-27_11-33-37
4,4,6,6,6,6,2,Wooster,2022-09-27_11-33-37
3,3,4,4,4,4,2,Wooster,2022-09-27_11-33-37
10,10,9,9,9,9,2,Wooster,2022-09-27_11-33-37
9,9,12,12,12,12,2,Wooster,2022-09-27_11-33-37
6,6,2,2,6,6,1,Wooster,2022-09-27_11-33-37
9,9,3,3,3,3,2,Wooster,2022-09-27_11-33-37
8,8,1,1,8,8,1,Wooster,2022-09-27_11-33-37
5,5,8,8,5,5,1,Wooster,2022-09-27_11-33-37
13,13,14,14,13,13,1,Wooster,2022-09-27_11-33-37
4,4,12,12,12,12,2,Wooster,2022-09-27_11-33-37
10,12,6,10,10,10,1,Wooster,2022-09-27_11-33-37
10,10,5,5,10,10,1,Wooster,2022-09-27_11-33-37
11,11,3,3,11,11,1,Wooster,2022-09-27_11-33-37
12,12,6,6,12,12,1,Wooster,2022-09-27_11-33-37
10,10,1,1,10,10,1,Wooster,2022-09-27_11-33-37
7,14,14,9,14,14,1,Wooster,2022-09-27_11-33-37
9,9,14,14,9,9,1,Wooster,2022-09-27_11-33-37
5,5,4,4,4,4,2,Wooster,2022-09-27_11-33-37
11,11,5,5,11,11,1,Wooster,2022-09-27_11-33-37
6,6,11,11,6,6,1,Wooster,2022-09-27_11-33-37
6,6,13,13,13,13,2,Wooster,2022-09-27_11-33-37
2,12,12,7,12,12,2,Wooster,2022-09-27_11-33-37
7,8,13,7,7,7,1,Wooster,2022-09-27_11-33-37
13,13,9,9,13,13,1,Wooster,2022-09-27_11-33-37
8,8,4,4,4,4,2,Wooster,2022-09-27_11-33-37
2,2,3,3,2,2,1,Wooster,2022-09-27_11-33-37
10,10,12,12,12,12,2,Wooster,2022-09-27_11-33-37
8,13,2,8,8,8,1,Wooster,2022-09-27_11-33-37
3,3,12,12,12,12,2,Wooster,2022-09-27_11-33-37
1,1,11,11,1,1,1,Wooster,2022-09-27_11-33-37
13,2,2,3,2,2,2,Wooster,2022-09-27_11-33-37
13,13,8,8,8,8,2,Wooster,2022-09-27_11-33-37
13,1,1,13,1,1,2,Wooster,2022-09-27_11-33-37
11,11,12,12,11,11,1,Wooster,2022-09-27_11-33-37
14,14,8,8,8,8,2,Wooster,2022-09-27_11-33-37
1,1,13,13,1,1,1,Wooster,2022-09-27_11-33-37
3,3,4,4,4,4,2,Wooster,2022-09-27_11-33-37
3,3,6,6,3,3,1,Wooster,2022-09-27_11-33-37
6,6,13,13,6,6,1,Wooster,2022-09-27_11-33-37
8,8,14,14,8,8,1,Wooster,2022-09-27_11-33-37
7,7,3,3,3,3,2,Wooster,2022-09-27_11-33-37
12,12,14,14,14,14,2,Wooster,2022-09-27_11-33-37
1,1,8,8,1,1,1,Wooster,2022-09-27_11-33-37
13,13,2,2,2,2,2,Wooster,2022-09-27_11-33-37
1,1,14,14,14,14,2,Wooster,2022-09-27_11-33-37
9,9,14,14,9,9,1,Wooster,2022-09-27_11-33-37
5,12,2,5,5,5,1,Wooster,2022-09-27_11-33-37
6,6,7,7,6,6,1,Wooster,2022-09-27_11-33-37
4,4,7,7,4,4,1,Wooster,2022-09-27_11-33-37
3,3,13,13,3,3,1,Wooster,2022-09-27_11-33-37
6,1,13,6,6,6,1,Wooster,2022-09-27_11-33-37
6,14,8,6,6,6,1,Wooster,2022-09-27_11-33-37
14,14,11,11,11,11,2,Wooster,2022-09-27_11-33-37
10,10,5,5,5,5,2,Wooster,2022-09-27_11-33-37
3,3,9,9,9,9,2,Wooster,2022-09-27_11-33-37
4,4,10,10,4,4,1,Wooster,2022-09-27_11-33-37
4,4,2,2,4,4,1,Wooster,2022-09-27_11-33-37
13,13,12,12,12,12,2,Wooster,2022-09-27_11-33-37
12,12,1,1,12,12,1,Wooster,2022-09-27_11-33-37
11,11,5,5,11,11,1,Wooster,2022-09-27_11-33-37
2,4,3,2,2,2,1,Wooster,2022-09-27_11-33-37
7,7,12,12,7,7,1,Wooster,2022-09-27_11-33-37
14,14,1,1,14,14,1,Wooster,2022-09-27_11-33-37
9,9,10,10,10,10,2,Wooster,2022-09-27_11-33-37
5,5,14,14,5,5,1,Wooster,2022-09-27_11-33-37
9,13,13,2,13,13,2,Wooster,2022-09-27_11-33-37
8,8,9,9,9,9,2,Wooster,2022-09-27_11-33-37
4,4,3,3,3,3,2,Wooster,2022-09-27_11-33-37
6,6,9,9,6,6,1,Wooster,2022-09-27_11-33-37
12,12,4,4,4,4,2,Wooster,2022-09-27_11-33-37
7,7,11,11,7,7,1,Wooster,2022-09-27_11-33-37
8,8,4,4,8,8,1,Wooster,2022-09-27_11-33-37
12,12,10,10,10,10,2,Wooster,2022-09-27_11-33-37
13,10,10,12,10,10,2,Wooster,2022-09-27_11-33-37
7,7,12,12,7,7,1,Wooster,2022-09-27_11-33-37
2,13,1,2,2,2,2,Wooster,2022-09-27_11-33-37
14,14,11,11,11,11,2,Wooster,2022-09-27_11-33-37
12,12,8,8,12,12,1,Wooster,2022-09-27_11-33-37
12,12,11,11,11,11,2,Wooster,2022-09-27_11-33-37
5,14,1,5,5,5,1,Wooster,2022-09-27_11-33-37
3,3,13,13,13,13,2,Wooster,2022-09-27_11-33-37
8,8,6,6,6,6,2,Wooster,2022-09-27_11-33-37
9,9,11,11,9,9,1,Wooster,2022-09-27_11-33-37
2,2,13,13,2,2,1,Wooster,2022-09-27_11-33-37
9,9,11,11,11,11,2,Wooster,2022-09-27_11-33-37
10,10,12,12,10,10,1,Wooster,2022-09-27_11-33-37
8,8,2,2,2,2,2,Wooster,2022-09-27_11-33-37
9,9,7,7,9,9,1,Wooster,2022-09-27_11-33-37
12,12,4,4,12,12,1,Wooster,2022-09-27_11-33-37
2,2,7,7,7,7,2,Wooster,2022-09-27_11-33-37
5,5,11,11,5,5,1,Wooster,2022-09-27_11-33-37
8,8,14,14,8,8,1,Wooster,2022-09-27_11-33-37
